time,power,alpha,beta,gamma
1455714316617,0.96,233.423828125,13.673789024353027,41.0953369140625
1455714316680,0.96,221.70343017578125,21.817794799804688,33.71004867553711
1455714316737,0.96,215.9996795654297,27.157913208007812,30.303363800048828
1455714316800,0.96,203.4441680908203,41.6225700378418,24.3809757232666
1455714316859,0.96,186.20106506347656,47.92926788330078,11.39384937286377
1455714316920,0.96,179.78758239746094,53.355445861816406,3.6135611534118652
1455714316978,0.96,168.6234588623047,65.13407897949219,-4.886845111846924
1455714317041,0.96,165.19517517089844,72.47561645507812,-6.6699066162109375
1455714317098,0.96,159.86578369140625,79.66056823730469,-7.832336902618408
1455714317161,0.96,157.00286865234375,81.58179473876953,-7.669559478759766
1455714317217,0.96,151.6384735107422,100.19293975830078,-7.944665908813477
1455714317280,0.96,150.0572509765625,99.29821014404297,-8.185307502746582
1455714317338,0.96,147.2510986328125,102.4001693725586,-9.546577453613281
1455714317400,0.96,145.81956481933594,104.36931610107422,-10.484663009643555
1455714317457,0.96,143.9977264404297,102.8886947631836,-10.663122177124023
1455714317520,0.96,137.91763305664062,103.90513610839844,-13.040246963500977
1455714317576,0.96,129.46278381347656,72.26853942871094,-17.730743408203125
1455714317639,0.96,120.15421295166016,58.27614974975586,-30.638954162597656
1455714317695,0.96,116.234619140625,51.80583572387695,-36.9875602722168
1455714317759,0.96,111.71678924560547,42.02952575683594,-75.8905258178711
1455714317815,0.96,108.18859100341797,39.440914154052734,-80.68437957763672
1455714317878,0.96,100.34419250488281,39.862060546875,-88.07380676269531
1455714317935,0.96,104.84099578857422,40.64602279663086,-87.7607421875
1455714317998,0.96,112.38727569580078,40.506324768066406,-85.29380798339844
1455714318055,0.96,113.54727935791016,40.00919723510742,-85.82144165039062
1455714318119,0.96,112.8438949584961,39.07305145263672,-87.2709732055664
1455714318176,0.96,111.28018951416016,39.3936882019043,-89.16461181640625
1455714318237,0.96,111.87661743164062,137.33587646484375,-86.68143463134766
1455714318295,0.96,116.19867706298828,133.11334228515625,-80.1801528930664
1455714318358,0.96,119.7154541015625,130.2572784423828,-81.40553283691406
1455714318414,0.96,127.98255157470703,122.82727813720703,-32.66164779663086
1455714318477,0.96,134.3193817138672,117.22600555419922,-27.194597244262695
1455714318535,0.96,149.3420867919922,74.01667022705078,-15.981148719787598
1455714318597,0.96,157.3805694580078,78.67000579833984,-11.257662773132324
1455714318654,0.96,168.93701171875,82.02584838867188,-4.197432994842529
1455714318717,0.96,171.20265197753906,80.34947967529297,-1.1756618022918701
1455714318774,0.96,178.5837860107422,73.94447326660156,7.961400032043457
1455714318837,0.96,182.8920135498047,68.2948226928711,13.500833511352539
1455714318894,0.96,178.17227172851562,63.7010498046875,13.786991119384766
1455714318957,0.96,167.23179626464844,61.08030700683594,7.869123935699463
1455714319013,0.96,141.34402465820312,67.94015502929688,-7.0210466384887695
1455714319077,0.96,134.6451873779297,58.28075408935547,-6.4506306648254395
1455714319133,0.96,140.1172637939453,59.05387878417969,0.4697207510471344
1455714319197,0.96,151.92494201660156,54.49391174316406,14.21811294555664
1455714319252,0.96,156.10525512695312,61.3741455078125,17.607717514038086
1455714319316,0.96,160.5851287841797,58.536415100097656,19.48099136352539
1455714319373,0.96,161.3489532470703,57.224876403808594,18.479795455932617
1455714319435,0.96,160.5967559814453,57.299686431884766,15.277188301086426
1455714319492,0.96,157.80958557128906,57.493350982666016,12.758310317993164
1455714319555,0.96,149.9202880859375,65.30189514160156,4.567997932434082
1455714319612,0.96,144.84591674804688,69.6642837524414,0.37338775396347046
1455714319675,0.96,140.56004333496094,66.2944564819336,-5.152101993560791
1455714319733,0.96,144.05857849121094,67.55606079101562,-7.303843975067139
1455714319794,0.96,146.17364501953125,68.62444305419922,-6.974218845367432
1455714319852,0.96,154.24696350097656,67.92134094238281,-3.527255058288574
1455714319914,0.96,160.4420928955078,68.76699829101562,0.3701912462711334
1455714319972,0.96,178.53347778320312,70.26860809326172,11.4774169921875
1455714320034,0.96,188.48025512695312,68.68431091308594,15.43896770477295
1455714320091,0.96,201.4559326171875,64.29620361328125,20.04035758972168
1455714320154,0.96,205.50259399414062,61.26901626586914,22.022136688232422
1455714320212,0.96,211.20657348632812,60.95479202270508,22.95888328552246
1455714320274,0.96,212.6636199951172,60.11069107055664,22.47450065612793
1455714320331,0.96,214.88299560546875,61.579105377197266,18.75798988342285
1455714320393,0.96,214.32481384277344,60.77214813232422,16.34970474243164
1455714320452,0.96,214.63270568847656,58.75075912475586,14.548147201538086
1455714320514,0.96,211.85519409179688,56.73768997192383,16.138872146606445
1455714320570,0.96,212.41873168945312,57.51252746582031,19.207157135009766
1455714320633,0.96,220.29180908203125,54.496978759765625,28.673635482788086
1455714320691,0.96,226.1514129638672,52.391719818115234,32.85457229614258
1455714320753,0.96,237.55551147460938,51.142974853515625,66.31441497802734
1455714320809,0.96,241.9779510498047,51.907169342041016,36.29340744018555
1455714320873,0.96,249.48471069335938,53.9733772277832,34.7590217590332
1455714320930,0.96,249.32522583007812,54.135292053222656,34.53779220581055
1455714320992,0.96,252.54840087890625,56.957191467285156,32.4728889465332
1455714321049,0.96,251.58143615722656,56.91106414794922,32.109519958496094
1455714321112,0.96,253.8693084716797,56.19242477416992,32.70798110961914
1455714321170,0.96,254.63775634765625,54.709381103515625,33.91377258300781
1455714321232,0.96,256.49725341796875,52.91778564453125,35.52375411987305
1455714321289,0.96,256.43243408203125,52.92344665527344,35.45713424682617
1455714321352,0.96,253.57444763183594,53.136756896972656,34.661075592041016
1455714321409,0.96,246.3055419921875,56.11738204956055,30.65740966796875
1455714321472,0.96,244.42588806152344,57.22565841674805,29.286317825317383
1455714321529,0.96,245.38754272460938,58.327781677246094,27.969961166381836
1455714321591,0.96,246.90982055664062,58.482975006103516,27.575298309326172
1455714321649,0.96,250.5244140625,58.340667724609375,27.38214111328125
1455714321711,0.96,253.76321411132812,57.922523498535156,28.151384353637695
1455714321768,0.96,260.65960693359375,55.119049072265625,31.12531852722168
1455714321831,0.96,264.0498962402344,53.28660202026367,32.927696228027344
1455714321888,0.96,270.4228210449219,48.74659729003906,59.278987884521484
1455714321951,0.96,276.3923645019531,46.163761138916016,59.19561004638672
1455714322008,0.96,276.26922607421875,46.326881408691406,57.753334045410156
1455714322071,0.96,273.9527587890625,50.158294677734375,53.904022216796875
1455714322127,0.96,273.6755676269531,51.40829849243164,52.37044143676758
1455714322190,0.96,274.25286865234375,53.77422332763672,29.917755126953125
1455714322248,0.96,275.250732421875,53.595703125,30.05658531188965
1455714322309,0.96,279.715576171875,51.84825134277344,32.33646011352539
1455714322367,0.96,282.01080322265625,52.1218376159668,32.94356918334961
1455714322429,0.96,282.2481689453125,51.76542282104492,33.588775634765625
1455714322487,0.96,282.14501953125,51.884429931640625,33.59022521972656
1455714323425,0.96,282.5709228515625,51.919883728027344,33.770103454589844
1455714323425,0.96,282.18218994140625,51.977596282958984,33.494998931884766
1455714323425,0.96,279.26934814453125,51.639835357666016,54.20940017700195
1455714323425,0.96,274.6712341308594,53.51744842529297,30.613929748535156
1455714323425,0.96,272.1001281738281,56.48569107055664,28.425111770629883
1455714323425,0.96,263.42364501953125,64.10535430908203,21.48226547241211
1455714323425,0.96,255.24794006347656,68.26737213134766,16.22723960876465
1455714323426,0.96,234.4951171875,78.27189636230469,2.243685007095337
1455714323426,0.96,222.76351928710938,78.07598114013672,-5.843768119812012
1455714323426,0.96,193.7030487060547,66.16461181640625,-22.75609588623047
1455714323426,0.96,180.38641357421875,58.04772186279297,-31.310049057006836
1455714323426,0.96,161.23052978515625,43.49806213378906,-79.72577667236328
1455714323426,0.96,153.7388916015625,37.17554473876953,-80.55735778808594
1455714323426,0.96,143.58013916015625,27.139265060424805,-82.5966567993164
1455714323426,0.96,141.7657470703125,24.11320686340332,-82.79222869873047
1455714323442,0.96,143.57827758789062,22.99687385559082,-81.47904205322266
1455714323504,0.96,147.7705535888672,26.18629264831543,-81.03788757324219
1455714323563,0.96,150.86683654785156,29.31785011291504,-81.07587432861328
1455714323625,0.96,163.18746948242188,37.15044021606445,-79.75919342041016
1455714323682,0.96,170.26596069335938,42.17033767700195,-79.66755676269531
1455714323745,0.96,185.7911376953125,51.64279556274414,-78.7511978149414
1455714323804,0.96,193.41049194335938,54.955543518066406,-34.45406723022461
1455714323866,0.96,205.5079345703125,57.04142379760742,-31.771495819091797
1455714323923,0.96,208.4241943359375,56.53950500488281,-32.116241455078125
1455714323986,0.96,206.6827392578125,53.487796783447266,-35.770668029785156
1455714324043,0.96,203.18531799316406,49.852699279785156,-79.64421844482422
1455714324106,0.96,197.12611389160156,41.535064697265625,-82.7253189086914
1455714324163,0.96,194.75262451171875,37.6240348815918,-83.81559753417969
1455714324226,0.96,190.7610321044922,29.498184204101562,-84.7162857055664
1455714324284,0.96,185.7503204345703,24.789506912231445,-88.0206298828125
1455714324346,0.96,184.02398681640625,156.18905639648438,-88.8883056640625
1455714324403,0.96,192.59620666503906,157.28648376464844,-86.32783508300781
1455714324465,0.96,197.7894287109375,158.09051513671875,-84.09378051757812
1455714324524,0.96,197.71180725097656,159.5079803466797,-82.88528442382812
1455714324585,0.96,198.38888549804688,159.69296264648438,-82.05333709716797
1455714324643,0.96,202.34933471679688,159.64486694335938,-80.89371490478516
1455714324705,0.96,203.24720764160156,159.5232696533203,-80.8687515258789
1455714324763,0.96,204.47865295410156,159.5458526611328,-80.7672119140625
1455714324824,0.96,204.1785430908203,159.33482360839844,-80.955810546875
1455714324882,0.96,203.55552673339844,158.5236053466797,-81.36066436767578
1455714324946,0.96,201.4329833984375,157.296875,-82.5412368774414
1455714325002,0.96,200.1429901123047,156.49591064453125,-83.70344543457031
1455714325064,0.96,199.1964111328125,155.485107421875,-88.4266357421875
1455714325122,0.96,200.52638244628906,23.812606811523438,-89.26876831054688
1455714325184,0.96,200.69125366210938,21.33753204345703,-87.23823547363281
1455714325241,0.96,198.34487915039062,21.261333465576172,-88.1600112915039
1455714325304,0.96,198.14610290527344,21.390193939208984,-88.32581329345703
1455714325361,0.96,198.0515594482422,21.862314224243164,-88.249755859375
1455714325423,0.96,197.14915466308594,22.41678237915039,-89.0822525024414
1455714325481,0.96,197.64756774902344,22.635961532592773,-89.20681762695312
1455714325543,0.96,202.36920166015625,22.59598731994629,-89.13353729248047
1455714325600,0.96,205.11654663085938,22.37125587463379,-88.94915008544922
1455714325663,0.96,209.4464874267578,21.527894973754883,-88.63739013671875
1455714325721,0.96,215.25697326660156,21.08683204650879,-87.96243286132812
1455714325783,0.96,217.9686279296875,21.492963790893555,-87.79299926757812
1455714325840,0.96,222.037841796875,21.78974151611328,-88.64822387695312
1455714325903,0.96,223.5159912109375,21.862653732299805,-89.98173522949219
1455714325961,0.96,231.72438049316406,157.8583526611328,-87.8738021850586
1455714326021,0.96,234.79818725585938,157.34385681152344,-87.20523834228516
1455714326080,0.96,237.6999053955078,156.45187377929688,-85.3097152709961
1455714326142,0.96,239.73788452148438,156.16583251953125,-84.71974182128906
1455714326199,0.96,245.11221313476562,156.20849609375,-82.7714614868164
1455714326262,0.96,248.19308471679688,156.94606018066406,-83.02969360351562
1455714326319,0.96,253.11288452148438,159.91049194335938,-84.33897399902344
1455714326382,0.96,255.927001953125,161.20423889160156,-84.08404541015625
1455714326438,0.96,264.0398864746094,162.3769073486328,-84.94275665283203
1455714326502,0.96,272.66802978515625,162.2493133544922,-85.60526275634766
1455714326559,0.96,278.0311279296875,162.87301635742188,-86.02452850341797
1455714326620,0.96,284.95245361328125,163.87765502929688,-88.86431884765625
1455714326678,0.96,286.0771789550781,15.567147254943848,-89.5892105102539
1455714326741,0.96,287.69024658203125,13.67520523071289,-85.58381652832031
1455714326798,0.96,287.44091796875,13.320928573608398,-84.138671875
1455714326861,0.96,287.8798522949219,14.220697402954102,-82.90785217285156
1455714326918,0.96,291.22210693359375,14.869651794433594,-83.04000091552734
1455714326981,0.96,304.136474609375,16.739837646484375,-83.59293365478516
1455714327037,0.96,311.81298828125,18.490453720092773,-83.3305892944336
1455714327100,0.96,323.69317626953125,22.82825469970703,-83.5140380859375
1455714327157,0.96,328.4361572265625,24.70363426208496,-84.06156921386719
1455714327220,0.96,336.8319396972656,27.028573989868164,-85.43075561523438
1455714327278,0.96,343.6034851074219,27.11480712890625,-86.54739379882812
1455714327340,0.96,346.2899475097656,27.577661514282227,-87.54347229003906
1455714327397,0.96,351.3954162597656,28.869163513183594,-89.49144744873047
1455714327461,0.96,352.26531982421875,151.42111206054688,-88.69666290283203
1455714327517,0.96,349.24847412109375,156.70733642578125,-84.93867492675781
1455714327578,0.96,347.4066467285156,161.42343139648438,-85.1294174194336
1455714327636,0.96,345.357177734375,172.3765869140625,-85.70072937011719
1455714327698,0.96,345.3729248046875,176.13490295410156,-85.75495147705078
1455714327756,0.96,347.5453186035156,177.69883728027344,-86.05382537841797
1455714327819,0.96,351.6707763671875,176.82630920410156,-86.83109283447266
1455714327876,0.96,354.778076171875,173.77102661132812,-89.09721374511719
1455714327939,0.96,352.8072814941406,9.74788761138916,-89.06100463867188
1455714327995,0.96,353.44140625,10.797551155090332,-87.90910339355469
1455714328059,0.96,358.2583923339844,12.059409141540527,-85.70194244384766
1455714328115,0.96,1.574491262435913,12.28431224822998,-85.08007049560547
1455714328178,0.96,5.956001281738281,15.197001457214355,-85.38385772705078
1455714328235,0.96,6.5286970138549805,17.115718841552734,-85.853515625
1455714328298,0.96,5.353015422821045,19.760717391967773,-87.18321228027344
1455714328355,0.96,3.624558210372925,20.782939910888672,-87.93388366699219
1455714328418,0.96,4.047717571258545,21.720827102661133,-88.84060668945312
1455714328475,0.96,3.8901467323303223,21.881567001342773,-89.17813110351562
1455714328538,0.96,2.6322240829467773,22.430397033691406,-89.61491394042969
1455714328594,0.96,1.6756592988967896,157.57191467285156,-89.7677230834961
1455714328657,0.96,359.3056640625,158.392578125,-84.82242584228516
1455714328715,0.96,1.2807512283325195,160.35504150390625,-89.34294891357422
1455714328777,0.96,1.232051968574524,19.046527862548828,-89.9739761352539
